,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),DielectricConstant Value (),DielectricConstant Uncertainty (),Density Value (g / ml),Density Uncertainty (g / ml),ExcessMolarVolume Value (cm ** 3 / mol),ExcessMolarVolume Uncertainty (cm ** 3 / mol),Source
1243,-5955493810269427248,298.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.2001,,O=C1CCCCC1,Solvent,0.7999,,,,,,0.845,0.0055,,,,,,,10.1016/j.jct.2014.03.007
1244,-5003176584524542506,298.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.5399,,O=C1CCCCC1,Solvent,0.4600999999999999,,,,,,1.332,0.0085,,,,,,,10.1016/j.jct.2014.03.007
1245,-1112993584943081260,298.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.7681,,O=C1CCCCC1,Solvent,0.2319,,,,,,1.043,0.0065,,,,,,,10.1016/j.jct.2014.03.007
1246,2313737335240859458,298.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.2077,,O=C1CCCCCC1,Solvent,0.7923,,,,,,0.793,0.005,,,,,,,10.1016/j.jct.2014.03.007
1247,6078067175847392140,298.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.501,,O=C1CCCCCC1,Solvent,0.499,,,,,,1.249,0.008,,,,,,,10.1016/j.jct.2014.03.007
1248,3782144434044706031,298.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.7012,,O=C1CCCCCC1,Solvent,0.2987999999999999,,,,,,1.11,0.007,,,,,,,10.1016/j.jct.2014.03.007
1249,-8336475296132741130,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.2499,,CCCO,Solvent,0.7501,,,,,,0.378,0.0055,,,,,,,10.1016/j.jct.2016.10.005
1250,-1779088758782850484,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.4998,,CCCO,Solvent,0.5002,,,,,,0.599,0.0055,,,,,,,10.1016/j.jct.2016.10.005
1251,6246205855758156979,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.6995,,CCCO,Solvent,0.3005,,,,,,0.636,0.0055,,,,,,,10.1016/j.jct.2016.10.005
1252,-928401200465876071,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2993,,CCCO,Solvent,0.7007,,,,,,,,,,0.7867800000000001,0.000265,,,10.1016/j.jct.2006.06.008
1253,8473356005574008587,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5071,,CCCO,Solvent,0.4929,,,,,,,,,,0.7807100000000002,0.000255,,,10.1016/j.jct.2006.06.008
1254,-7076078448276758337,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7036,,CCCO,Solvent,0.2964,,,,,,,,,,0.7765500000000002,0.00025,,,10.1016/j.jct.2006.06.008
1255,6222908777832092017,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.2504,,CCCO,Solvent,0.7496,,,,,,0.321,0.0055,,,,,,,10.1016/j.jct.2016.10.005
1256,-213440382294916142,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.5004,,CCCO,Solvent,0.4996,,,,,,0.533,0.0055,,,,,,,10.1016/j.jct.2016.10.005
1257,-2879358186562334175,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.7505,,CCCO,Solvent,0.2495,,,,,,0.574,0.0055,,,,,,,10.1016/j.jct.2016.10.005
1258,6759739636114834358,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.2027,,CCCO,Solvent,0.7973,,,,,,,,,,0.7942000000000002,0.00398,,,10.1016/j.jct.2005.06.011
1259,1770270069204621055,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.5031,,CCCO,Solvent,0.4969,,,,,,,,,,0.7785600000000001,0.0039,,,10.1016/j.jct.2005.06.011
1260,-8909420149772663378,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.799,,CCCO,Solvent,0.2009999999999999,,,,,,,,,,0.7688300000000002,0.003855,,,10.1016/j.jct.2005.06.011
1261,-4033896857210259794,298.15,101.3,Liquid,2,CCCCO,Solvent,0.7501,,CCOC(=O)CC(=O)OCC,Solvent,0.2499,,,,,,1.834,0.008,,,,,,,10.1016/j.fluid.2009.11.030
1262,4186379928791006643,298.15,101.3,Liquid,2,CCCCO,Solvent,0.5,,CCOC(=O)CC(=O)OCC,Solvent,0.5,,,,,,2.325,0.0095,,,,,,,10.1016/j.fluid.2009.11.030
1263,2268581879636141014,298.15,101.3,Liquid,2,CCCCO,Solvent,0.251,,CCOC(=O)CC(=O)OCC,Solvent,0.749,,,,,,1.784,0.0075,,,,,,,10.1016/j.fluid.2009.11.030
1264,1852135971697706516,298.15,101.0,Liquid,2,CCCCO,Solvent,0.6999,,CCOC(=O)CC(=O)OCC,Solvent,0.3001,,,,,,,,,,0.9041690000000002,0.00016,,,10.1021/je100100n
1265,-6695345148502145825,298.15,101.0,Liquid,2,CCCCO,Solvent,0.5,,CCOC(=O)CC(=O)OCC,Solvent,0.5,,,,,,,,,,0.954786,0.000122,,,10.1021/je100100n
1266,5387037718020351023,298.15,101.0,Liquid,2,CCCCO,Solvent,0.2002,,CCOC(=O)CC(=O)OCC,Solvent,0.7998,,,,,,,,,,1.0158560000000003,0.000102,,,10.1021/je100100n
1267,2975448571761210106,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.7516,,CCOC(=O)CC(=O)OCC,Solvent,0.2484,,,,,,2.053,0.009,,,,,,,10.1016/j.fluid.2009.11.030
1268,-3289760801387965179,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.5019,,CCOC(=O)CC(=O)OCC,Solvent,0.4981,,,,,,2.542,0.0105,,,,,,,10.1016/j.fluid.2009.11.030
1269,-1815494791956063261,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.2491999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.7508,,,,,,1.907,0.008,,,,,,,10.1016/j.fluid.2009.11.030
1270,-3047974077263516792,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.7,,CCOC(=O)CC(=O)OCC,Solvent,0.3,,,,,,,,,,0.8987460000000002,0.000164,,,10.1021/je100100n
1271,91036005155798080,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.4999,,CCOC(=O)CC(=O)OCC,Solvent,0.5001,,,,,,,,,,0.9511160000000002,0.000125,,,10.1021/je100100n
1272,-7128191463278130827,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.1997,,CCOC(=O)CC(=O)OCC,Solvent,0.8003,,,,,,,,,,1.0145710000000003,0.000101,,,10.1021/je100100n
1273,-7139445330335793161,298.15,101.3,Liquid,2,CCCCCO,Solvent,0.7525999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.2474,,,,,,1.944,0.0085,,,,,,,10.1016/j.fluid.2009.11.030
1274,-145496652973301449,298.15,101.3,Liquid,2,CCCCCO,Solvent,0.5003,,CCOC(=O)CC(=O)OCC,Solvent,0.4997,,,,,,2.467,0.01,,,,,,,10.1016/j.fluid.2009.11.030
1275,-2413718181674571153,298.15,101.3,Liquid,2,CCCCCO,Solvent,0.2502999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.7497,,,,,,1.913,0.008,,,,,,,10.1016/j.fluid.2009.11.030
1276,-3793531964181556485,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.7001,,CCOC(=O)CC(=O)OCC,Solvent,0.2999,,,,,,,,,,0.8971870000000002,0.0001645,,,10.1021/je100100n
1277,4379279071231675222,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.5001,,CCOC(=O)CC(=O)OCC,Solvent,0.4999,,,,,,,,,,0.9465680000000002,0.000128,,,10.1021/je100100n
1278,1499996483822759922,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.2003,,CCOC(=O)CC(=O)OCC,Solvent,0.7997,,,,,,,,,,1.0111800000000002,9.850000000000002e-05,,,10.1021/je100100n
1279,8838505632569894706,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.7505,,CCOC(=O)CC(=O)OCC,Solvent,0.2495,,,,,,1.456,0.0065,,,,,,,10.1016/j.fluid.2009.11.030
1280,2946227883316325426,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.5006999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.4993,,,,,,1.819,0.0075,,,,,,,10.1016/j.fluid.2009.11.030
1281,-8983272212228763823,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.2504999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.7495,,,,,,1.442,0.006,,,,,,,10.1016/j.fluid.2009.11.030
1282,-3653997200437813088,298.15,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.2496,,CCOC(C)=O,Solvent,0.7504,,,,,,-0.006,0.0005,,,,,,,10.1016/j.fluid.2009.11.030
1283,6748362707748490735,298.15,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.5003,,CCOC(C)=O,Solvent,0.4997,,,,,,-0.005,0.0005,,,,,,,10.1016/j.fluid.2009.11.030
1284,8579917508261192485,298.15,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.7514,,CCOC(C)=O,Solvent,0.2486,,,,,,-0.003,0.0005,,,,,,,10.1016/j.fluid.2009.11.030
1285,-3582704845118814048,293.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7363999999999999,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.2636,,,,,,,,,,0.7524700000000002,0.000155,,,10.1016/j.jct.2013.09.017
1286,-520354483128218581,293.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4921,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.5079,,,,,,,,,,0.7822800000000002,0.000195,,,10.1016/j.jct.2013.09.017
1287,4350054790020048323,293.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2981,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.7019,,,,,,,,,,0.7965500000000001,0.00024,,,10.1016/j.jct.2013.09.017
1288,4402508105607313695,293.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7008,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.2992,,,,,,,,,,0.7623000000000001,0.00016,,,10.1016/j.jct.2013.09.017
1289,-1186107202655936985,293.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.5023,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.4977,,,,,,,,,,0.7829100000000001,0.000195,,,10.1016/j.jct.2013.09.017
1290,-3359239471994511888,293.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.2022,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.7978,,,,,,,,,,0.8020000000000002,0.000265,,,10.1016/j.jct.2013.09.017
1291,4613477125592724380,293.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.7986,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.2014,,,,,,,,,,0.7542900000000001,0.000145,,,10.1016/j.jct.2013.09.017
1292,-6591463069788814310,293.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.5031,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.4969,,,,,,,,,,0.7844500000000002,0.000195,,,10.1016/j.jct.2013.09.017
1293,3791795235641849794,293.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2057,,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Solvent,0.7943,,,,,,,,,,0.8020700000000003,0.00026,,,10.1016/j.jct.2013.09.017
1294,-8663935788244177296,298.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.7523,,c1ccccc1,Solvent,0.2477,,,,,,,,,,0.9071800000000002,0.0004,,,10.1016/j.jct.2007.11.002
1295,739657826981206987,298.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.521,,c1ccccc1,Solvent,0.479,,,,,,,,,,0.8996900000000003,0.000315,,,10.1016/j.jct.2007.11.002
1296,-4817604067864901538,298.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.2345,,c1ccccc1,Solvent,0.7655,,,,,,,,,,0.8868000000000001,0.000255,,,10.1016/j.jct.2007.11.002
1297,-6372701585916273440,298.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.7545,,Cc1ccccc1,Solvent,0.2455,,,,,,,,,,0.9030800000000002,0.00046,,,10.1016/j.jct.2007.11.002
1298,6890888142937954672,298.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.5159,,Cc1ccccc1,Solvent,0.4841,,,,,,,,,,0.8919200000000002,0.0004,,,10.1016/j.jct.2007.11.002
1299,3035449652300413097,298.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.2351999999999999,,Cc1ccccc1,Solvent,0.7648,,,,,,,,,,0.8767300000000002,0.000355,,,10.1016/j.jct.2007.11.002
1300,7952370826180500571,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2763,,CN1CCOCC1,Solvent,0.7237,,,,,,,,,,0.8739400000000003,0.00047,,,10.1016/j.jct.2007.11.002
1301,-948828811765628551,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4833,,CN1CCOCC1,Solvent,0.5166999999999999,,,,,,,,,,0.8442900000000002,0.00044,,,10.1016/j.jct.2007.11.002
1302,8918093948023571223,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7428,,CN1CCOCC1,Solvent,0.2572,,,,,,,,,,0.8078700000000002,0.00042,,,10.1016/j.jct.2007.11.002
1303,-4572329516771440704,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1,,OCCOCCO,Solvent,0.9,,,,,,,,,,1.0895600000000003,0.00085,,,10.1016/j.jct.2007.09.004
1304,-4142360685496166111,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3999,,OCCOCCO,Solvent,0.6001000000000001,,,,,,,,,,1.02411,0.000805,,,10.1016/j.jct.2007.09.004
1305,1381084489161034111,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7998,,OCCOCCO,Solvent,0.2002,,,,,,,,,,0.9448200000000004,0.000755,,,10.1016/j.jct.2007.09.004
1306,-6306032598694822900,298.15,101.0,Liquid,2,C=CCCCCCC,Solvent,0.6930000000000001,,CCCCCCO,Solvent,0.307,,,,,,0.5019,0.01275,,,,,,,10.1016/j.fluid.2007.07.063
1307,6883436001470595114,298.15,101.0,Liquid,2,C=CCCCCCC,Solvent,0.5,,CCCCCCO,Solvent,0.5,,,,,,0.4439,0.01125,,,,,,,10.1016/j.fluid.2007.07.063
1308,-8634948953622717901,298.15,101.0,Liquid,2,C=CCCCCCC,Solvent,0.1979999999999999,,CCCCCCO,Solvent,0.802,,,,,,0.2056,0.00525,,,,,,,10.1016/j.fluid.2007.07.063
1309,-5333527662177410707,298.15,100.0,Liquid,2,CC#N,Solvent,0.2004,,OCCO,Solvent,0.7996,,,,,,,,,,1.0510000000000002,0.003,,,10.1016/j.jct.2017.06.004
1310,8314305620696588148,298.15,100.0,Liquid,2,CC#N,Solvent,0.4901,,OCCO,Solvent,0.5099,,,,,,,,,,0.9600000000000002,0.003,,,10.1016/j.jct.2017.06.004
1311,433952069066462706,298.15,100.0,Liquid,2,CC#N,Solvent,0.6987,,OCCO,Solvent,0.3013,,,,,,,,,,0.8870000000000002,0.0025,,,10.1016/j.jct.2017.06.004
1312,8659251693647814140,298.15,100.0,Liquid,2,CC#N,Solvent,0.2001,,OCCCO,Solvent,0.7999,,,,,,,,,,1.0110000000000003,0.003,,,10.1016/j.jct.2017.06.004
1313,5168373534274711078,298.15,100.0,Liquid,2,CC#N,Solvent,0.5001,,OCCCO,Solvent,0.4999,,,,,,,,,,0.9410000000000002,0.003,,,10.1016/j.jct.2017.06.004
1314,-7602077909355216089,298.15,100.0,Liquid,2,CC#N,Solvent,0.8002,,OCCCO,Solvent,0.1997999999999999,,,,,,,,,,0.8490000000000002,0.0025,,,10.1016/j.jct.2017.06.004
1315,-6880554073598124506,303.15,101.0,Liquid,2,C1COCCO1,Solvent,0.2491,,CCCCCCCC,Solvent,0.7509,,,,,,1.396,0.0075,,,,,,,10.1016/j.fluid.2006.03.020
1316,3732677711286644044,303.15,101.0,Liquid,2,C1COCCO1,Solvent,0.507,,CCCCCCCC,Solvent,0.493,,,,,,1.892,0.0085,,,,,,,10.1016/j.fluid.2006.03.020
1317,-4636602065377257780,303.15,101.0,Liquid,2,C1COCCO1,Solvent,0.7553,,CCCCCCCC,Solvent,0.2447,,,,,,1.506,0.0075,,,,,,,10.1016/j.fluid.2006.03.020
1318,-5245202217626101953,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7513,,CCCCCCCC,Solvent,0.2487,,,,,,0.23,0.005,,,,,,,10.1016/j.fluid.2006.03.020
1319,-4622658551022999023,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5324,,CCCCCCCC,Solvent,0.4676,,,,,,0.258,0.005,,,,,,,10.1016/j.fluid.2006.03.020
1320,6949093542675192990,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2744,,CCCCCCCC,Solvent,0.7256,,,,,,0.18,0.005,,,,,,,10.1016/j.fluid.2006.03.020
1321,-1408044381996621031,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2498,,CCCCCCCC,Solvent,0.7502,,,,,,,,,,0.7110900000000002,0.000605,,,10.1016/j.jct.2005.02.006
1322,-8643594699776936850,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4777,,CCCCCCCC,Solvent,0.5223,,,,,,,,,,0.7250300000000002,0.000585,,,10.1016/j.jct.2005.02.006
1323,-3375072064120693212,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7961,,CCCCCCCC,Solvent,0.2038999999999999,,,,,,,,,,0.7509700000000002,0.00055,,,10.1016/j.jct.2005.02.006
1324,-151271110370914478,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7442,,C1COCCO1,Solvent,0.2558,,,,,,1.262,0.007,,,,,,,10.1016/j.fluid.2006.03.020
1325,-5785324253375602075,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4928,,C1COCCO1,Solvent,0.5072,,,,,,1.588,0.008,,,,,,,10.1016/j.fluid.2006.03.020
1326,-7925206924428167101,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2393999999999999,,C1COCCO1,Solvent,0.7606,,,,,,1.124,0.007,,,,,,,10.1016/j.fluid.2006.03.020
1327,-3607996175848249482,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6997,,C1COCCO1,Solvent,0.3003,,,,,,,,,,0.8305800000000002,0.0001,,,10.1016/j.jct.2005.09.004
1328,-2231709518624986222,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4993999999999999,,C1COCCO1,Solvent,0.5006,,,,,,,,,,0.8769800000000002,8.500000000000002e-05,,,10.1016/j.jct.2005.09.004
1329,-5259952713033204337,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2972,,C1COCCO1,Solvent,0.7028,,,,,,,,,,0.9312200000000004,7.000000000000002e-05,,,10.1016/j.jct.2005.09.004
1330,-1650384404990718208,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.7599,,CCNCC,Solvent,0.2401,,,,,,,,,,0.7674000000000002,0.0005,,,10.1016/j.jct.2015.04.017
1331,-8148879684777880557,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.4402,,CCNCC,Solvent,0.5598,,,,,,,,,,0.7421000000000002,0.0005,,,10.1016/j.jct.2015.04.017
1332,3207839009912069930,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.2604999999999999,,CCNCC,Solvent,0.7395,,,,,,,,,,0.7255000000000001,0.0005,,,10.1016/j.jct.2015.04.017
1333,2938483273060357814,303.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.7538,,Cc1ccccc1C,Solvent,0.2462,,,,,,,,,,0.9185000000000002,0.000135,,,10.1016/j.jct.2006.07.017
1334,-199989922954040033,303.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.5038,,Cc1ccccc1C,Solvent,0.4962,,,,,,,,,,0.9004700000000002,0.000145,,,10.1016/j.jct.2006.07.017
1335,3209223956215166691,303.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.2549,,Cc1ccccc1C,Solvent,0.7451,,,,,,,,,,0.8851700000000001,0.00016,,,10.1016/j.jct.2006.07.017
1336,-7858253181405332941,293.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.5016,,Cc1cccc(C)c1,Solvent,0.4984,,,,,,,,,,0.8995300000000002,0.000385,,,10.1016/j.jct.2006.07.017
1337,9168953333854006140,293.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.2684999999999999,,Cc1cccc(C)c1,Solvent,0.7315,,,,,,,,,,0.8819600000000003,0.000495,,,10.1016/j.jct.2006.07.017
1338,8271829889492985749,303.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.7484999999999999,,Cc1cccc(C)c1,Solvent,0.2515,,,,,,,,,,0.9122100000000004,0.000305,,,10.1016/j.jct.2006.07.017
1339,-6640079520628813493,293.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.7468,,Cc1ccc(C)cc1,Solvent,0.2532,,,,,,,,,,0.9205100000000002,0.000205,,,10.1016/j.jct.2006.07.017
1340,3084552999906280971,293.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.4879,,Cc1ccc(C)cc1,Solvent,0.5121,,,,,,,,,,0.8967500000000002,0.00025,,,10.1016/j.jct.2006.07.017
1341,4140275947510029106,293.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.2336,,Cc1ccc(C)cc1,Solvent,0.7664,,,,,,,,,,0.8769800000000002,0.00029,,,10.1016/j.jct.2006.07.017
1342,-5683031294134383441,298.15,101.0,Liquid,2,CO,Solvent,0.7431,,COP(=O)(OC)OC,Solvent,0.2569,,,,,,0.22598,0.001615,,,,,,,10.1016/j.tca.2008.02.015
1343,-7064743601608648907,298.15,101.0,Liquid,2,CO,Solvent,0.49,,COP(=O)(OC)OC,Solvent,0.51,,,,,,0.14741,0.001145,,,,,,,10.1016/j.tca.2008.02.015
1344,4416596275464766166,298.15,101.0,Liquid,2,CO,Solvent,0.2169999999999999,,COP(=O)(OC)OC,Solvent,0.783,,,,,,0.04269,0.000555,,,,,,,10.1016/j.tca.2008.02.015
1345,-6287135955359574409,298.15,101.0,Liquid,2,CCO,Solvent,0.7695,,COP(=O)(OC)OC,Solvent,0.2305,,,,,,0.7018,0.00451,,,,,,,10.1016/j.tca.2008.02.015
1346,-2662049961326741871,298.15,101.0,Liquid,2,CCO,Solvent,0.4768,,COP(=O)(OC)OC,Solvent,0.5232,,,,,,0.80354,0.005135,,,,,,,10.1016/j.tca.2008.02.015
1347,-1606256032455724309,298.15,101.0,Liquid,2,CCO,Solvent,0.2225,,COP(=O)(OC)OC,Solvent,0.7775,,,,,,0.46599,0.00307,,,,,,,10.1016/j.tca.2008.02.015
1348,9052625545630083015,298.15,101.0,Liquid,2,CCCO,Solvent,0.775,,COP(=O)(OC)OC,Solvent,0.225,,,,,,0.98217,0.006225,,,,,,,10.1016/j.tca.2008.02.015
1349,-211531781536914164,298.15,101.0,Liquid,2,CCCO,Solvent,0.4861,,COP(=O)(OC)OC,Solvent,0.5139,,,,,,1.18122,0.007445,,,,,,,10.1016/j.tca.2008.02.015
1350,-3167258613864005304,298.15,101.0,Liquid,2,CCCO,Solvent,0.2649,,COP(=O)(OC)OC,Solvent,0.7351,,,,,,0.82279,0.00525,,,,,,,10.1016/j.tca.2008.02.015
1351,-5481490106164706349,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7375,,COP(=O)(OC)OC,Solvent,0.2625,,,,,,1.34656,0.008455,,,,,,,10.1016/j.tca.2008.02.015
1352,92552796346837512,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4976,,COP(=O)(OC)OC,Solvent,0.5024,,,,,,1.4429,0.009045,,,,,,,10.1016/j.tca.2008.02.015
1353,-2313187117273561729,298.15,101.0,Liquid,2,CCCCO,Solvent,0.2272999999999999,,COP(=O)(OC)OC,Solvent,0.7727,,,,,,0.92842,0.005895,,,,,,,10.1016/j.tca.2008.02.015
1354,-1634918531649622345,298.15,101.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.2855,,CN(C)C=O,Solvent,0.7145,,,,,,,,,,0.9427700000000002,0.00014,,,10.1016/j.jct.2013.01.013
1355,-2095280242622898190,298.15,101.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.5042,,CN(C)C=O,Solvent,0.4958,,,,,,,,,,0.9412800000000002,0.000135,,,10.1016/j.jct.2013.01.013
1356,2496159887279528014,298.15,101.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.7204,,CN(C)C=O,Solvent,0.2795999999999999,,,,,,,,,,0.9397300000000004,0.00013,,,10.1016/j.jct.2013.01.013
1357,-494306369218962166,298.15,101.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.2823,,CC(=O)N(C)C,Solvent,0.7177,,,,,,,,,,0.9377900000000002,0.00013,,,10.1016/j.jct.2013.01.013
1358,1085253098015096723,298.15,101.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.5046,,CC(=O)N(C)C,Solvent,0.4953999999999999,,,,,,,,,,0.9382500000000004,0.00013,,,10.1016/j.jct.2013.01.013
1359,-1372590520902871145,298.15,101.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.7205,,CC(=O)N(C)C,Solvent,0.2794999999999999,,,,,,,,,,0.9382800000000002,0.00013,,,10.1016/j.jct.2013.01.013
1360,3571626258619282572,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.7469,,CCCCCO,Solvent,0.2531,,,,,,0.6196,0.004,,,,,,,10.1016/j.fluid.2017.12.031
1361,-6454541903999446786,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.497,,CCCCCO,Solvent,0.503,,,,,,0.5404,0.00355,,,,,,,10.1016/j.fluid.2017.12.031
1362,3615170086827374490,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.2473999999999999,,CCCCCO,Solvent,0.7526,,,,,,0.2633,0.00185,,,,,,,10.1016/j.fluid.2017.12.031
1363,904023498684565267,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.2501,,Cc1ccc(C)c(C)c1,Solvent,0.7499,,,,,,0.9749,0.0062,,,,,,,10.1016/j.fluid.2017.12.031
1364,-7387857928493700091,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.4995,,Cc1ccc(C)c(C)c1,Solvent,0.5005,,,,,,0.9342,0.00595,,,,,,,10.1016/j.fluid.2017.12.031
1365,1367232771835593465,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.7494,,Cc1ccc(C)c(C)c1,Solvent,0.2506,,,,,,0.5394,0.00355,,,,,,,10.1016/j.fluid.2017.12.031
1366,-6267398653120048353,298.15,101.325,Liquid,2,CCCCCCCO,Solvent,0.248,,ClC(Cl)=C(Cl)Cl,Solvent,0.752,,,,,,,,,,1.3638100000000002,0.000575,,,10.1021/je0501890
1367,6103323502004409552,298.15,101.325,Liquid,2,CCCCCCCO,Solvent,0.5051,,ClC(Cl)=C(Cl)Cl,Solvent,0.4949,,,,,,,,,,1.14807,0.000415,,,10.1021/je0501890
1368,-3333487062636757300,298.15,101.325,Liquid,2,CCCCCCCO,Solvent,0.7419,,ClC(Cl)=C(Cl)Cl,Solvent,0.2581,,,,,,,,,,0.9786600000000002,0.00028,,,10.1021/je0501890
